tipo,indicador,iso3,territorio,anio,valor
dss,gini,JAM,Jamaica,1990,41.1
dss,gini,PRY,Paraguay,1990,40.8
dss,gini,ARG,Argentina,1991,46.8
dss,gini,CAN,Canadá,1991,31.9
dss,gini,COL,Colombia,1991,51.3
dss,gini,CRI,Costa Rica,1991,46.6
dss,gini,SLV,El Salvador,1991,53.8
dss,gini,USA,Estados Unidos,1991,38
dss,gini,HND,Honduras,1991,51.8
dss,gini,PAN,Panamá,1991,58
dss,gini,ARG,Argentina,1992,45.5
dss,gini,BOL,Bolivia,1992,49.1
dss,gini,BRA,Brasil,1992,53.1
dss,gini,CAN,Canadá,1992,31.6
dss,gini,CHL,Chile,1992,54.8
dss,gini,COL,Colombia,1992,51.3
dss,gini,CRI,Costa Rica,1992,45.6
dss,gini,USA,Estados Unidos,1992,38.4
dss,gini,GUY,Guyana,1992,39.5
dss,gini,HND,Honduras,1992,51.8
dss,gini,MEX,México,1992,52.3
dss,gini,DOM,República Dominicana,1992,51.1
dss,gini,TTO,Trinidad y Tobago,1992,40.2
dss,gini,URY,Uruguay,1992,41.5
dss,gini,VEN,Venezuela,1992,42.1
dss,gini,ARG,Argentina,1993,44.8
dss,gini,BLZ,Belice,1993,60.2
dss,gini,BRA,Brasil,1993,60.1
dss,gini,CAN,Canadá,1993,31.7
dss,gini,CRI,Costa Rica,1993,45.9
dss,gini,USA,Estados Unidos,1993,40.4
dss,gini,HND,Honduras,1993,53.4
dss,gini,JAM,Jamaica,1993,35.7
dss,gini,NIC,Nicaragua,1993,57.1
dss,gini,ARG,Argentina,1994,45.9
dss,gini,BLZ,Belice,1994,60.9
dss,gini,CAN,Canadá,1994,31.3
dss,gini,CHL,Chile,1994,56.4
dss,gini,CRI,Costa Rica,1994,46.7
dss,gini,ECU,Ecuador,1994,53.3
dss,gini,USA,Estados Unidos,1994,40
dss,gini,HND,Honduras,1994,55
dss,gini,MEX,México,1994,53.4
dss,gini,PER,Perú,1994,44
dss,gini,ARG,Argentina,1995,48.9
dss,gini,BLZ,Belice,1995,57.5
dss,gini,BRA,Brasil,1995,59.5
dss,gini,CAN,Canadá,1995,31.5
dss,gini,CRI,Costa Rica,1995,45.7
dss,gini,ECU,Ecuador,1995,50.8
dss,gini,SLV,El Salvador,1995,49.8
dss,gini,USA,Estados Unidos,1995,39.9
dss,gini,HND,Honduras,1995,55.5
dss,gini,PAN,Panamá,1995,57.6
dss,gini,PRY,Paraguay,1995,58.1
dss,gini,LCA,Santa Lucía,1995,42.6
dss,gini,URY,Uruguay,1995,40.9
dss,gini,VEN,Venezuela,1995,47.2
dss,gini,ARG,Argentina,1996,49.5
dss,gini,BLZ,Belice,1996,56.6
dss,gini,BRA,Brasil,1996,59.8
dss,gini,CAN,Canadá,1996,32.8
dss,gini,CHL,Chile,1996,54.9
dss,gini,COL,Colombia,1996,56.8
dss,gini,CRI,Costa Rica,1996,46.5
dss,gini,SLV,El Salvador,1996,51
dss,gini,USA,Estados Unidos,1996,40.3
dss,gini,HND,Honduras,1996,55.7
dss,gini,JAM,Jamaica,1996,40.4
dss,gini,MEX,México,1996,52
dss,gini,DOM,República Dominicana,1996,47.4
dss,gini,URY,Uruguay,1996,40.8
dss,gini,ARG,Argentina,1997,49.1
dss,gini,BLZ,Belice,1997,60.4
dss,gini,BOL,Bolivia,1997,58.1
dss,gini,BRA,Brasil,1997,59.8
dss,gini,CAN,Canadá,1997,33.1
dss,gini,CRI,Costa Rica,1997,45.6
dss,gini,USA,Estados Unidos,1997,40.5
dss,gini,HND,Honduras,1997,52.7
dss,gini,PAN,Panamá,1997,58.1
dss,gini,PRY,Paraguay,1997,54.9
dss,gini,PER,Perú,1997,53.3
dss,gini,DOM,República Dominicana,1997,48.9
dss,gini,URY,Uruguay,1997,41.5
dss,gini,ARG,Argentina,1998,50.7
dss,gini,BLZ,Belice,1998,54.9
dss,gini,BRA,Brasil,1998,59.6
dss,gini,CAN,Canadá,1998,33.2
dss,gini,CHL,Chile,1998,55.5
dss,gini,CRI,Costa Rica,1998,45.6
dss,gini,ECU,Ecuador,1998,49.6
dss,gini,SLV,El Salvador,1998,54.4
dss,gini,USA,Estados Unidos,1998,40
dss,gini,GTM,Guatemala,1998,49.4
dss,gini,GUY,Guyana,1998,45.1
dss,gini,HND,Honduras,1998,57.3
dss,gini,MEX,México,1998,53.3
dss,gini,NIC,Nicaragua,1998,54.4
dss,gini,PAN,Panamá,1998,57.3
dss,gini,PER,Perú,1998,55.1
dss,gini,URY,Uruguay,1998,42.5
dss,gini,VEN,Venezuela,1998,48
dss,gini,ARG,Argentina,1999,49.8
dss,gini,BLZ,Belice,1999,53.2
dss,gini,BOL,Bolivia,1999,58
dss,gini,BRA,Brasil,1999,59
dss,gini,CAN,Canadá,1999,33.1
dss,gini,COL,Colombia,1999,58.5
dss,gini,CRI,Costa Rica,1999,47.6
dss,gini,ECU,Ecuador,1999,58.6
dss,gini,SLV,El Salvador,1999,52.1
dss,gini,USA,Estados Unidos,1999,40
dss,gini,HND,Honduras,1999,55.2
dss,gini,JAM,Jamaica,1999,44.1
dss,gini,PAN,Panamá,1999,56.3
dss,gini,PRY,Paraguay,1999,54.6
dss,gini,PER,Perú,1999,54.8
dss,gini,SUR,Surinam,1999,57.5
dss,gini,VEN,Venezuela,1999,47.7
dss,gini,ARG,Argentina,2000,51
dss,gini,BOL,Bolivia,2000,61.6
dss,gini,CAN,Canadá,2000,33.4
dss,gini,CHL,Chile,2000,52.8
dss,gini,COL,Colombia,2000,58.4
dss,gini,CRI,Costa Rica,2000,47.4
dss,gini,ECU,Ecuador,2000,56.3
dss,gini,SLV,El Salvador,2000,51.5
dss,gini,USA,Estados Unidos,2000,40.1
dss,gini,GTM,Guatemala,2000,54.2
dss,gini,MEX,México,2000,53.4
dss,gini,PAN,Panamá,2000,56.6
dss,gini,PER,Perú,2000,49.1
dss,gini,DOM,República Dominicana,2000,51.5
dss,gini,URY,Uruguay,2000,43.4
dss,gini,ARG,Argentina,2001,53.3
dss,gini,BOL,Bolivia,2001,57.4
dss,gini,BRA,Brasil,2001,58.4
dss,gini,CAN,Canadá,2001,33.6
dss,gini,COL,Colombia,2001,57.3
dss,gini,CRI,Costa Rica,2001,51.5
dss,gini,SLV,El Salvador,2001,51.3
dss,gini,USA,Estados Unidos,2001,40.6
dss,gini,HTI,Haití,2001,59
dss,gini,HND,Honduras,2001,55.4
dss,gini,NIC,Nicaragua,2001,52.9
dss,gini,PAN,Panamá,2001,56.7
dss,gini,PRY,Paraguay,2001,54.6
dss,gini,PER,Perú,2001,51.3
dss,gini,DOM,República Dominicana,2001,50
dss,gini,URY,Uruguay,2001,45
dss,gini,VEN,Venezuela,2001,47.2
dss,gini,ARG,Argentina,2002,53.8
dss,gini,BOL,Bolivia,2002,59.3
dss,gini,BRA,Brasil,2002,58.1
dss,gini,CAN,Canadá,2002,33.6
dss,gini,COL,Colombia,2002,56
dss,gini,CRI,Costa Rica,2002,51.8
dss,gini,SLV,El Salvador,2002,51.9
dss,gini,USA,Estados Unidos,2002,40.4
dss,gini,HND,Honduras,2002,55.7
dss,gini,JAM,Jamaica,2002,48.3
dss,gini,MEX,México,2002,50.6
dss,gini,PAN,Panamá,2002,56.1
dss,gini,PRY,Paraguay,2002,57.3
dss,gini,PER,Perú,2002,53.6
dss,gini,DOM,República Dominicana,2002,49.7
dss,gini,URY,Uruguay,2002,45.5
dss,gini,VEN,Venezuela,2002,48.9
dss,gini,ARG,Argentina,2003,51
dss,gini,BRA,Brasil,2003,57.6
dss,gini,CAN,Canadá,2003,33.8
dss,gini,CHL,Chile,2003,51.5
dss,gini,COL,Colombia,2003,53.6
dss,gini,CRI,Costa Rica,2003,49.3
dss,gini,ECU,Ecuador,2003,53.5
dss,gini,SLV,El Salvador,2003,50.4
dss,gini,USA,Estados Unidos,2003,40.8
dss,gini,HND,Honduras,2003,58.1
dss,gini,PAN,Panamá,2003,55.6
dss,gini,PRY,Paraguay,2003,54.9
dss,gini,PER,Perú,2003,53.1
dss,gini,DOM,República Dominicana,2003,52.1
dss,gini,URY,Uruguay,2003,45
dss,gini,VEN,Venezuela,2003,47.9
dss,gini,ARG,Argentina,2004,48.5
dss,gini,BOL,Bolivia,2004,55
dss,gini,BRA,Brasil,2004,56.5
dss,gini,CAN,Canadá,2004,33.8
dss,gini,COL,Colombia,2004,55
dss,gini,CRI,Costa Rica,2004,48.4
dss,gini,ECU,Ecuador,2004,53.9
dss,gini,SLV,El Salvador,2004,47.8
dss,gini,USA,Estados Unidos,2004,40.5
dss,gini,HND,Honduras,2004,58.1
dss,gini,JAM,Jamaica,2004,45.5
dss,gini,MEX,México,2004,50.3
dss,gini,PAN,Panamá,2004,54.8
dss,gini,PRY,Paraguay,2004,52.3
dss,gini,PER,Perú,2004,49.9
dss,gini,DOM,República Dominicana,2004,52.1
dss,gini,URY,Uruguay,2004,45.9
dss,gini,VEN,Venezuela,2004,47.3
dss,gini,ARG,Argentina,2005,47.8
dss,gini,BOL,Bolivia,2005,58.5
dss,gini,BRA,Brasil,2005,56.3
dss,gini,CAN,Canadá,2005,33.6
dss,gini,COL,Colombia,2005,53.9
dss,gini,CRI,Costa Rica,2005,47.5
dss,gini,ECU,Ecuador,2005,53.1
dss,gini,SLV,El Salvador,2005,48.5
dss,gini,USA,Estados Unidos,2005,41.3
dss,gini,HND,Honduras,2005,59.5
dss,gini,MEX,México,2005,50.9
dss,gini,NIC,Nicaragua,2005,48.8
dss,gini,PAN,Panamá,2005,53.8
dss,gini,PRY,Paraguay,2005,51.4
dss,gini,PER,Perú,2005,50.4
dss,gini,DOM,República Dominicana,2005,50
dss,gini,URY,Uruguay,2005,44.7
dss,gini,VEN,Venezuela,2005,49.3
dss,gini,ARG,Argentina,2006,46.4
dss,gini,BOL,Bolivia,2006,56.7
dss,gini,BRA,Brasil,2006,55.6
dss,gini,CAN,Canadá,2006,34.1
dss,gini,CHL,Chile,2006,47.7
dss,gini,CRI,Costa Rica,2006,49.3
dss,gini,ECU,Ecuador,2006,52.3
dss,gini,SLV,El Salvador,2006,45.7
dss,gini,USA,Estados Unidos,2006,41.7
dss,gini,GTM,Guatemala,2006,54.5
dss,gini,HND,Honduras,2006,57.5
dss,gini,MEX,México,2006,49.7
dss,gini,PAN,Panamá,2006,54.6
dss,gini,PRY,Paraguay,2006,53
dss,gini,PER,Perú,2006,50.3
dss,gini,DOM,República Dominicana,2006,52
dss,gini,URY,Uruguay,2006,45.9
dss,gini,VEN,Venezuela,2006,44.7
dss,gini,ARG,Argentina,2007,46.3
dss,gini,BOL,Bolivia,2007,54.5
dss,gini,BRA,Brasil,2007,54.9
dss,gini,CAN,Canadá,2007,33.8
dss,gini,CRI,Costa Rica,2007,49.3
dss,gini,ECU,Ecuador,2007,53.4
dss,gini,SLV,El Salvador,2007,45.2
dss,gini,USA,Estados Unidos,2007,41.1
dss,gini,HND,Honduras,2007,55.8
dss,gini,PAN,Panamá,2007,52.7
dss,gini,PRY,Paraguay,2007,53
dss,gini,PER,Perú,2007,50
dss,gini,DOM,República Dominicana,2007,48.9
dss,gini,URY,Uruguay,2007,46.4
dss,gini,ARG,Argentina,2008,45
dss,gini,BOL,Bolivia,2008,50.8
dss,gini,BRA,Brasil,2008,54
dss,gini,CAN,Canadá,2008,33.9
dss,gini,COL,Colombia,2008,55
dss,gini,CRI,Costa Rica,2008,48.6
dss,gini,ECU,Ecuador,2008,49.8
dss,gini,SLV,El Salvador,2008,46.9
dss,gini,USA,Estados Unidos,2008,41.1
dss,gini,HND,Honduras,2008,55.5
dss,gini,MEX,México,2008,50.8
dss,gini,PAN,Panamá,2008,52.7
dss,gini,PRY,Paraguay,2008,50.7
dss,gini,PER,Perú,2008,47.5
dss,gini,DOM,República Dominicana,2008,48.1
dss,gini,URY,Uruguay,2008,45.1
dss,gini,ARG,Argentina,2009,43.8
dss,gini,BOL,Bolivia,2009,49.2
dss,gini,BRA,Brasil,2009,53.7
dss,gini,CAN,Canadá,2009,34
dss,gini,CHL,Chile,2009,47.4
dss,gini,COL,Colombia,2009,54.1
dss,gini,CRI,Costa Rica,2009,50.6
dss,gini,ECU,Ecuador,2009,48.5
dss,gini,SLV,El Salvador,2009,45.8
dss,gini,USA,Estados Unidos,2009,40.9
dss,gini,HND,Honduras,2009,51.3
dss,gini,NIC,Nicaragua,2009,43.9
dss,gini,PAN,Panamá,2009,51.8
dss,gini,PRY,Paraguay,2009,49.1
dss,gini,PER,Perú,2009,47
dss,gini,DOM,República Dominicana,2009,48.9
dss,gini,URY,Uruguay,2009,45.5
dss,gini,ARG,Argentina,2010,43.7
dss,gini,CAN,Canadá,2010,33.6
dss,gini,COL,Colombia,2010,54.4
dss,gini,CRI,Costa Rica,2010,48
dss,gini,ECU,Ecuador,2010,48.8
dss,gini,SLV,El Salvador,2010,43.5
dss,gini,USA,Estados Unidos,2010,40.2
dss,gini,HND,Honduras,2010,53.1
dss,gini,MEX,México,2010,47.7
dss,gini,PAN,Panamá,2010,51.6
dss,gini,PRY,Paraguay,2010,51
dss,gini,PER,Perú,2010,45.5
dss,gini,DOM,República Dominicana,2010,47.3
dss,gini,URY,Uruguay,2010,44.5
dss,gini,ARG,Argentina,2011,42.7
dss,gini,BOL,Bolivia,2011,46.1
dss,gini,BRA,Brasil,2011,52.9
dss,gini,CAN,Canadá,2011,32.7
dss,gini,CHL,Chile,2011,46.9
dss,gini,COL,Colombia,2011,53.3
dss,gini,CRI,Costa Rica,2011,48.8
dss,gini,ECU,Ecuador,2011,45.9
dss,gini,SLV,El Salvador,2011,42.3
dss,gini,USA,Estados Unidos,2011,41.2
dss,gini,HND,Honduras,2011,52.6
dss,gini,PAN,Panamá,2011,51.3
dss,gini,PRY,Paraguay,2011,52.3
dss,gini,PER,Perú,2011,44.7
dss,gini,DOM,República Dominicana,2011,47.7
dss,gini,URY,Uruguay,2011,42.2
dss,gini,ARG,Argentina,2012,41.4
dss,gini,BOL,Bolivia,2012,46.6
dss,gini,BRA,Brasil,2012,53.4
dss,gini,CAN,Canadá,2012,33.5
dss,gini,COL,Colombia,2012,53.6
dss,gini,CRI,Costa Rica,2012,48.4
dss,gini,ECU,Ecuador,2012,46.1
dss,gini,SLV,El Salvador,2012,41.8
dss,gini,USA,Estados Unidos,2012,41.2
dss,gini,HTI,Haití,2012,41.1
dss,gini,HND,Honduras,2012,53.4
dss,gini,MEX,México,2012,49.6
dss,gini,PAN,Panamá,2012,51.7
dss,gini,PRY,Paraguay,2012,47.6
dss,gini,PER,Perú,2012,44.4
dss,gini,DOM,República Dominicana,2012,46.1
dss,gini,URY,Uruguay,2012,39.9
dss,gini,ARG,Argentina,2013,41.1
dss,gini,BOL,Bolivia,2013,47.6
dss,gini,BRA,Brasil,2013,52.7
dss,gini,CAN,Canadá,2013,33.8
dss,gini,CHL,Chile,2013,46.8
dss,gini,COL,Colombia,2013,53.5
dss,gini,CRI,Costa Rica,2013,49.2
dss,gini,ECU,Ecuador,2013,46.9
dss,gini,SLV,El Salvador,2013,43.4
dss,gini,USA,Estados Unidos,2013,40.9
dss,gini,HND,Honduras,2013,50
dss,gini,PAN,Panamá,2013,51.5
dss,gini,PRY,Paraguay,2013,47.9
dss,gini,PER,Perú,2013,43.9
dss,gini,DOM,República Dominicana,2013,47.7
dss,gini,URY,Uruguay,2013,40.5
dss,gini,ARG,Argentina,2014,41.8
dss,gini,BOL,Bolivia,2014,47.8
dss,gini,BRA,Brasil,2014,52.1
dss,gini,CAN,Canadá,2014,33.2
dss,gini,COL,Colombia,2014,53.6
dss,gini,CRI,Costa Rica,2014,48.6
dss,gini,ECU,Ecuador,2014,45
dss,gini,SLV,El Salvador,2014,41.6
dss,gini,USA,Estados Unidos,2014,41.7
dss,gini,GTM,Guatemala,2014,48.3
dss,gini,HND,Honduras,2014,49.9
dss,gini,MEX,México,2014,48.9
dss,gini,NIC,Nicaragua,2014,46.2
dss,gini,PAN,Panamá,2014,50.5
dss,gini,PRY,Paraguay,2014,50.7
dss,gini,PER,Perú,2014,43.1
dss,gini,DOM,República Dominicana,2014,44.3
dss,gini,URY,Uruguay,2014,40.1
dss,gini,BOL,Bolivia,2015,46.7
dss,gini,BRA,Brasil,2015,51.9
dss,gini,CAN,Canadá,2015,33.7
dss,gini,CHL,Chile,2015,45.3
dss,gini,COL,Colombia,2015,52
dss,gini,CRI,Costa Rica,2015,48.4
dss,gini,ECU,Ecuador,2015,46
dss,gini,SLV,El Salvador,2015,40.6
dss,gini,USA,Estados Unidos,2015,41.5
dss,gini,HND,Honduras,2015,49.2
dss,gini,PAN,Panamá,2015,50.8
dss,gini,PRY,Paraguay,2015,47.6
dss,gini,PER,Perú,2015,43.4
dss,gini,DOM,República Dominicana,2015,45.2
dss,gini,LCA,Santa Lucía,2015,43.7
dss,gini,URY,Uruguay,2015,40.1
dss,gini,ARG,Argentina,2016,42.3
dss,gini,BRB,Barbados,2016,34.1
dss,gini,BOL,Bolivia,2016,45.2
dss,gini,BRA,Brasil,2016,53.4
dss,gini,CAN,Canadá,2016,32.7
dss,gini,COL,Colombia,2016,51.7
dss,gini,CRI,Costa Rica,2016,48.7
dss,gini,ECU,Ecuador,2016,45
dss,gini,SLV,El Salvador,2016,40
dss,gini,USA,Estados Unidos,2016,41.3
dss,gini,HND,Honduras,2016,49.8
dss,gini,MEX,México,2016,46.9
dss,gini,PAN,Panamá,2016,50.4
dss,gini,PRY,Paraguay,2016,47.9
dss,gini,PER,Perú,2016,43.6
dss,gini,DOM,República Dominicana,2016,45.7
dss,gini,URY,Uruguay,2016,39.7
dss,gini,ARG,Argentina,2017,41.4
dss,gini,BOL,Bolivia,2017,44.6
dss,gini,BRA,Brasil,2017,53.3
dss,gini,CAN,Canadá,2017,33.3
dss,gini,CHL,Chile,2017,45.3
dss,gini,COL,Colombia,2017,50.9
dss,gini,CRI,Costa Rica,2017,48.3
dss,gini,ECU,Ecuador,2017,44.7
dss,gini,SLV,El Salvador,2017,38
dss,gini,USA,Estados Unidos,2017,41.4
dss,gini,HND,Honduras,2017,49.4
dss,gini,PAN,Panamá,2017,49.9
dss,gini,PRY,Paraguay,2017,48.5
dss,gini,PER,Perú,2017,43.3
dss,gini,DOM,República Dominicana,2017,42.2
dss,gini,URY,Uruguay,2017,39.5
dss,gini,ARG,Argentina,2018,41.7
dss,gini,BLZ,Belice,2018,39.9
dss,gini,BOL,Bolivia,2018,42.6
dss,gini,BRA,Brasil,2018,53.9
dss,gini,CAN,Canadá,2018,32.5
dss,gini,COL,Colombia,2018,51.6
dss,gini,CRI,Costa Rica,2018,48
dss,gini,ECU,Ecuador,2018,45.4
dss,gini,SLV,El Salvador,2018,38.6
dss,gini,USA,Estados Unidos,2018,41.8
dss,gini,GRD,Granada,2018,43.8
dss,gini,HND,Honduras,2018,48.9
dss,gini,JAM,Jamaica,2018,35.3
dss,gini,MEX,México,2018,46
dss,gini,PAN,Panamá,2018,49.2
dss,gini,PRY,Paraguay,2018,46
dss,gini,PER,Perú,2018,42.4
dss,gini,DOM,República Dominicana,2018,43.7
dss,gini,URY,Uruguay,2018,39.7
dss,gini,ARG,Argentina,2019,43.3
dss,gini,BOL,Bolivia,2019,41.6
dss,gini,BRA,Brasil,2019,53.5
dss,gini,CAN,Canadá,2019,31.8
dss,gini,COL,Colombia,2019,52.5
dss,gini,CRI,Costa Rica,2019,48.2
dss,gini,ECU,Ecuador,2019,45.7
dss,gini,SLV,El Salvador,2019,38.8
dss,gini,USA,Estados Unidos,2019,41.9
dss,gini,HND,Honduras,2019,48.2
dss,gini,PAN,Panamá,2019,49.8
dss,gini,PRY,Paraguay,2019,45.7
dss,gini,PER,Perú,2019,41.5
dss,gini,DOM,República Dominicana,2019,41.9
dss,gini,URY,Uruguay,2019,39.7
dss,gini,ARG,Argentina,2020,42.7
dss,gini,BOL,Bolivia,2020,43.6
dss,gini,BRA,Brasil,2020,48.8
dss,gini,CAN,Canadá,2020,29.9
dss,gini,CHL,Chile,2020,47
dss,gini,COL,Colombia,2020,54.4
dss,gini,CRI,Costa Rica,2020,49.2
dss,gini,ECU,Ecuador,2020,47.3
dss,gini,USA,Estados Unidos,2020,40
dss,gini,MEX,México,2020,44.6
dss,gini,PRY,Paraguay,2020,43.5
dss,gini,PER,Perú,2020,43.7
dss,gini,DOM,República Dominicana,2020,39.6
dss,gini,URY,Uruguay,2020,40.2
dss,gini,ARG,Argentina,2021,42.4
dss,gini,BOL,Bolivia,2021,40.9
dss,gini,BRA,Brasil,2021,52.9
dss,gini,CAN,Canadá,2021,31.1
dss,gini,COL,Colombia,2021,55.1
dss,gini,CRI,Costa Rica,2021,48.7
dss,gini,ECU,Ecuador,2021,45.8
dss,gini,SLV,El Salvador,2021,39
dss,gini,USA,Estados Unidos,2021,39.7
dss,gini,JAM,Jamaica,2021,39.9
dss,gini,PAN,Panamá,2021,50.9
dss,gini,PRY,Paraguay,2021,42.9
dss,gini,PER,Perú,2021,40.1
dss,gini,DOM,República Dominicana,2021,38.5
dss,gini,URY,Uruguay,2021,40.8
dss,gini,ARG,Argentina,2022,40.7
dss,gini,BOL,Bolivia,2022,41.2
dss,gini,BRA,Brasil,2022,51.9
dss,gini,CAN,Canadá,2022,31.5
dss,gini,CHL,Chile,2022,43.2
dss,gini,COL,Colombia,2022,54.8
dss,gini,CRI,Costa Rica,2022,47.2
dss,gini,ECU,Ecuador,2022,45.5
dss,gini,SLV,El Salvador,2022,38.8
dss,gini,USA,Estados Unidos,2022,41.7
dss,gini,MEX,México,2022,43.5
dss,gini,PRY,Paraguay,2022,44.6
dss,gini,PER,Perú,2022,40.3
dss,gini,DOM,República Dominicana,2022,37
dss,gini,SUR,Surinam,2022,39.2
dss,gini,URY,Uruguay,2022,40.6
dss,gini,ARG,Argentina,2023,42.4
dss,gini,BOL,Bolivia,2023,42.1
dss,gini,BRA,Brasil,2023,51.5
dss,gini,COL,Colombia,2023,54.6
dss,gini,CRI,Costa Rica,2023,46.7
dss,gini,ECU,Ecuador,2023,44.6
dss,gini,SLV,El Salvador,2023,39.8
dss,gini,USA,Estados Unidos,2023,41.8
dss,gini,GTM,Guatemala,2023,45.2
dss,gini,HND,Honduras,2023,46.8
dss,gini,PAN,Panamá,2023,48.9
dss,gini,PRY,Paraguay,2023,44.2
dss,gini,PER,Perú,2023,40.7
dss,gini,DOM,República Dominicana,2023,38.4
dss,gini,URY,Uruguay,2023,40.9
dss,gini,ARG,Argentina,2024,42.4
dss,gini,BOL,Bolivia,2024,40.9
dss,gini,BRA,Brasil,2024,50.3
dss,gini,CHL,Chile,2024,43
dss,gini,COL,Colombia,2024,54.4
dss,gini,CRI,Costa Rica,2024,45.8
dss,gini,ECU,Ecuador,2024,45.2
dss,gini,USA,Estados Unidos,2024,41.8
dss,gini,HND,Honduras,2024,45.7
dss,gini,MEX,México,2024,42.6
dss,gini,PAN,Panamá,2024,49.7
dss,gini,PRY,Paraguay,2024,44.2
dss,gini,PER,Perú,2024,40.1
dss,gini,DOM,República Dominicana,2024,39
dss,gini,URY,Uruguay,2024,40
dss,gini,CRI,Costa Rica,2025,45.5
dss,gini,ECU,Ecuador,2025,45.9
dss,uso-internet,ATG,Antigua y Barbuda,1990,0
dss,uso-internet,ARG,Argentina,1990,0
dss,uso-internet,ABW,Aruba,1990,0
dss,uso-internet,BHS,Bahamas,1990,0
dss,uso-internet,BRB,Barbados,1990,0
dss,uso-internet,BLZ,Belice,1990,0
dss,uso-internet,BMU,Bermudas,1990,0
dss,uso-internet,BOL,Bolivia,1990,0
dss,uso-internet,BRA,Brasil,1990,0
dss,uso-internet,CAN,Canadá,1990,0.361
dss,uso-internet,CHL,Chile,1990,0
dss,uso-internet,COL,Colombia,1990,0
dss,uso-internet,CRI,Costa Rica,1990,0
dss,uso-internet,CUB,Cuba,1990,0
dss,uso-internet,DMA,Dominica,1990,0
dss,uso-internet,ECU,Ecuador,1990,0
dss,uso-internet,SLV,El Salvador,1990,0
dss,uso-internet,USA,Estados Unidos,1990,0.785
dss,uso-internet,GRD,Granada,1990,0
dss,uso-internet,GRL,Groenlandia,1990,0
dss,uso-internet,GTM,Guatemala,1990,0
dss,uso-internet,GUY,Guyana,1990,0
dss,uso-internet,HTI,Haití,1990,0
dss,uso-internet,HND,Honduras,1990,0
dss,uso-internet,CYM,Islas Caimán,1990,0
dss,uso-internet,TCA,Islas Turcas y Caicos,1990,0
dss,uso-internet,VGB,Islas Vírgenes Británicas,1990,0
dss,uso-internet,VIR,Islas Vírgenes de los Estados Unidos,1990,0
dss,uso-internet,JAM,Jamaica,1990,0
dss,uso-internet,MEX,México,1990,0
dss,uso-internet,NIC,Nicaragua,1990,0
dss,uso-internet,PAN,Panamá,1990,0
dss,uso-internet,PRY,Paraguay,1990,0
dss,uso-internet,PER,Perú,1990,0
dss,uso-internet,PRI,Puerto Rico,1990,0
dss,uso-internet,DOM,República Dominicana,1990,0
dss,uso-internet,KNA,San Cristóbal y Nieves,1990,0
dss,uso-internet,VCT,San Vicente y las Granadinas,1990,0
dss,uso-internet,LCA,Santa Lucía,1990,0
dss,uso-internet,SUR,Surinam,1990,0
dss,uso-internet,TTO,Trinidad y Tobago,1990,0
dss,uso-internet,URY,Uruguay,1990,0
dss,uso-internet,VEN,Venezuela,1990,0
dss,uso-internet,BRA,Brasil,1991,0.00329
dss,uso-internet,CAN,Canadá,1991,0.57
dss,uso-internet,USA,Estados Unidos,1991,1.16
dss,uso-internet,GRD,Granada,1991,0
dss,uso-internet,MEX,México,1991,0.00588
dss,uso-internet,ARG,Argentina,1992,0.00299
dss,uso-internet,BRA,Brasil,1992,0.0129
dss,uso-internet,CAN,Canadá,1992,0.916
dss,uso-internet,CHL,Chile,1992,0.0365
dss,uso-internet,CRI,Costa Rica,1992,0.00111
dss,uso-internet,ECU,Ecuador,1992,0.00512
dss,uso-internet,USA,Estados Unidos,1992,1.72
dss,uso-internet,GRD,Granada,1992,0
dss,uso-internet,MEX,México,1992,0.0173
dss,uso-internet,VEN,Venezuela,1992,0.0121
dss,uso-internet,ARG,Argentina,1993,0.0295
dss,uso-internet,BRA,Brasil,1993,0.0255
dss,uso-internet,CAN,Canadá,1993,1.18
dss,uso-internet,CHL,Chile,1993,0.0718
dss,uso-internet,CRI,Costa Rica,1993,0.0815
dss,uso-internet,ECU,Ecuador,1993,0.0164
dss,uso-internet,USA,Estados Unidos,1993,2.27
dss,uso-internet,GRD,Granada,1993,0
dss,uso-internet,CYM,Islas Caimán,1993,0
dss,uso-internet,MEX,México,1993,0.0283
dss,uso-internet,VEN,Venezuela,1993,0.0416
dss,uso-internet,ARG,Argentina,1994,0.0437
dss,uso-internet,BRA,Brasil,1994,0.0377
dss,uso-internet,CAN,Canadá,1994,2.38
dss,uso-internet,CHL,Chile,1994,0.141
dss,uso-internet,COL,Colombia,1994,0.107
dss,uso-internet,CRI,Costa Rica,1994,0.28
dss,uso-internet,ECU,Ecuador,1994,0.0348
dss,uso-internet,USA,Estados Unidos,1994,4.86
dss,uso-internet,GRD,Granada,1994,0
dss,uso-internet,GRL,Groenlandia,1994,0.0647
dss,uso-internet,CYM,Islas Caimán,1994,0
dss,uso-internet,VIR,Islas Vírgenes de los Estados Unidos,1994,0.941
dss,uso-internet,JAM,Jamaica,1994,0.0368
dss,uso-internet,MEX,México,1994,0.0433
dss,uso-internet,NIC,Nicaragua,1994,0.0132
dss,uso-internet,PAN,Panamá,1994,0.00764
dss,uso-internet,PER,Perú,1994,0.0085
dss,uso-internet,PRI,Puerto Rico,1994,0.0273
dss,uso-internet,URY,Uruguay,1994,0.0625
dss,uso-internet,VEN,Venezuela,1994,0.0555
dss,uso-internet,ATG,Antigua y Barbuda,1995,2.2
dss,uso-internet,ARG,Argentina,1995,0.0863
